id	Definition
PWN:person.n.01	το έμβιο ον, κάθε άτομο, άνθρωπος ανεξαρτήτως φύλου και ηλικίας
PWN:perspiration.n.01	το υγρό που αποβάλλεται από τους πόρους του σώματος ανθρώπου ή ζώου
PWN:pet.n.01	μικρό ζώο που έχουμε στο σπίτι, συνήθως γάτα ή σκύλος για συντροφιά
PWN:petroleum.n.01	μίγμα ορυκτών υδρογονανθράκων σε υγρή μορφή
PWN:petroleum.n.01	μίγμα ορυκτών υδρογονανθράκων σε υγρή μορφή
PWN:phone.n.02	ο έναρθρος ήχος που παράγεται από τα φωνητικά όργανα του ανθρώπου και που, σε συνδυασμό με άλλους,σχηματίζει τις λέξεις
PWN:phosphorus.n.01	αμέταλλο χημικό στοιχείο, ευρύτατα διαδεδομένο στη φύση που απαντά σε χρώμα λευκό, ερυθρό η μαύρο.Είναι ισχυρό αναγωγικό μέσο, έχει ύψιστη βιολογική σπουδαιότητα για τον άνθρωπο και τα ζώα και λαμβάνεται από τα τρόφιμα
PWN:photograph.n.01	είδωλο, παράσταση μορφών ή γεγονότων ως αποτέλεσμα οπτικού φαινομένου
PWN:photograph.v.01	παίρνω, βγάζω φωτογραφίες, εικόνες αντικειμένων με φωτογραφική μηχανή, απεικονίζω σε φωτογραφία
PWN:photograph.v.01	παίρνω, βγάζω φωτογραφίες, εικόνες αντικειμένων με φωτογραφική μηχανή, απεικονίζω σε φωτογραφία
PWN:piano.n.01	έγχορδο όργανο που παίζεται με το πάτημα πλήκτρων τα οποία ενεργοποιούνται μέσω μικρών σφυριών και παράγουν ήχο με το χτύπημα τονικά συντονισμένων χορδών
PWN:pick.v.02	αποκτώ, μαζεύω κάτι κόβοντάς το
PWN:pile.n.01	συλλογή αντικειμένων που έχουν τοποθετηθεί το ένα πάνω στο άλλο
PWN:pill.n.02	φαρμακευτικό παρασκεύασμα που έχει σχήμα μικροσκοπικού δίσκου, για να καταπίνεται εύκολα
PWN:pillow.n.01	μαξιλάρι που τοποθετείται κάτω από το κεφάλι, για να το στηρίζει κατά τον ύπνο ή την ανάπαυση
PWN:pinch.v.01	πιάνω σφιχτά το δέρμα με δύο συνήθως δάχτυλα,προκαλώντας πόνο
PWN:pine.n.01	γένος κωνοφόρων δένδρων
PWN:pipe.n.01	κοίλος σωλήνας, κυρίως απο ξύλο, για να εισπνέει κανείς καπνό, που στη μία άκρη του έχει μια ειδική κοιλότητα, όπου τοποθετείται ο καπνός και στην άλλη επιστόμιο, από το οποίο εισπνέεται ο καπνός
PWN:pipe.n.02	το σύνολο των σωλήνων που τοποθετούνται διαδοχικά ο ένας μετά τον άλλον, ώστε να αποτελούν συνεχή γραμμή, για τη μεταφορά υγρού ή αερίου ή ως προστατευτικό για την κάλυψη καλωδίων
PWN:pit.n.01	κοιλότητα που εντοπίζεται κυρίως στο έδαφος
PWN:pitchfork.n.01	διχαλωτό εργαλείο που χρησιμοποιείται σε διάφορες γεωργικές εργασίες
PWN:pizza.n.01	πλατιά και λεπτή ζύμη ψωμιού, πάνω στην οποία απλώνονται τυρί, ζαμπόν, μπέικον, ντομάτες, μανιτάρια κ.λπ. και η οποία ψήνεται σε φούρνο, ωσότου τα υλικά αυτά λειώσουν μαζί και γίνουν ένα
PWN:plain.n.01	οριζόντια, επίπεδη και ομαλή έκταση γης· κάμπος
PWN:plan.n.01	προγραμματισμένος τρόπος δράσεως ή εργασίας, το πρόγραμμα, το είδος των ενεργειών που πρέπει να γίνουν και η σειρά που πρέπει να ακολουθήσουν
PWN:plane.n.02	(γεωμετρία) η απροσδιόριστη δισδιάστατη επιφάνεια
PWN:planet.n.01	κάθε ετερόφωτο ουράνιο σώμα που περιστρέφεται γύρω από έναν αστέρα
PWN:plant.n.02	ενόργανος σχηματισμός ,ο οποίος τρέφεται από το έδαφος, το νερό και την ατμόσφαιρα και μεταβάλλει την τροφή του ,αφού την αφομοιώσει ,σε οργανικές ενώσεις
PWN:plant.v.01	τοποθετώ σπόρους στο χώμα, φυτεύω σπόρους ή δενδρύλλια
PWN:plastic.n.01	κάθε υλικό από μία ευρεία ομάδα οργανικών συνθετικών ή φυσικών υλικών, η σύσταση των οποίων βασίζεται σε πολυμερή ουσία, τα οποία μορφοποιούνται παίρνοντας οποιοδήποτε σχήμα, όσο είναι μαλακά, με ειδική θερμική κατεργασία και άσκηση πιέσεως πριν στερεοποιηθούν
PWN:plate.n.04	σκεύος στο οποίο σερβίρονται φαγητά
PWN:play.n.01	δραματική δημιουργία προορισμένη για εκτέλεση από ηθοποιούς σε θεατρική σκηνή
PWN:play.v.01	(ειδικότ.) ασχολούμαι ερασιτεχνικά ή επαγγελματικά με ορισμένο άθλημα το οποίο προϋποθέτει τη συμμετοχή αντιπάλων, παίζω παιχνίδια, ασχολούμαι με σπορ
PWN:play.v.03	παίζω μουσική σε ένα όργανο
PWN:play.v.12	παριστάνω κάτι, κάποιον που δεν είμαι
PWN:plaything.n.01	το αντικείμενο με το οποίο παίζει κανείς
PWN:pleasure.n.01	το αίσθημα βαθιάς ικανοποίησης και χαράς, που προκαλεί μια ευχάριστη ενέργεια ή κατάσταση και που είναι δύσκολο να περιγραφεί
PWN:plow.n.01	γεωργικό εργαλείο που το σέρνει ελκυστήρας ή ζώα και που χρησιμοποιείται για το όργωμα της γης
PWN:plow.v.01	σκάβω την επιφάνεια του εδάφους με αλέτρι ή τρακτέρ για να το καλλιεργήσω
PWN:plug.n.01	το αντικείμενο με το οποίο κλείνονται ερμητικά οπές ή δοχεία
PWN:plum.n.01	(βοτανική) το φυλλοβόλο, οπωροφόρο δέντρο με ζωηρή βλάστηση και ύψος 6-10 μέτρων, που καλλιεργείται για τον εδώδιμο καρπό του, το δαμάσκηνο
PWN:plutonium.n.01	ραδιενεργό στοιχείο, το οποίο χρησιμοποιείται ως καύσιμο στους πυρηνικούς σταθμούς για την παραγωγή ηλεκτρικής ενέργειας και την κατασκευή πυρηνικών όπλων
PWN:pocket.n.01	σχισμή (άνοιγμα) στην εσωτερική την εξωτερική πλευρά ενδύματος ή πρόσθετο κομμάτι υφάσματος ραμμένο πάνω σε ρούχο, που σχηματίζει θήκη στην οποία μπορεί κανείς να βάζει και να μεταφέρει μικροαντικείμενα
PWN:poem.n.01	λογοτεχνικό έργο διατυπωμένο σε στίχους
PWN:poet.n.01	άτομο που γράφει ποιήματα
PWN:poison.n.01	κάθε ουσία που προξενεί φθορά, βλάβη στον οργανισμό
